source_file,sheet_name,process_sheet_number,end_item_part,parent_part,work_center,step_number,run_setup,operation_code,component_part,description,standard_rate,lead_time,crew_size
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 P,MTL-02362-04;B0,ASY-53727-127;A0,6P200,00190,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 P,MTL-02362-04;B0,ASY-53727-127;A0,736550,00200,,,,MTL-02362-04 REV B0,0.0,7.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 S,MTL-02362-04;B0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,128.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 S,MTL-02362-04;B0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 S,MTL-02362-04;B0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,32.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02362-04;B0 S,MTL-02362-04;B0,ASY-53727-127;A0,232625,00150,,,,MTL-02362-04 REV B0,0.0,7.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02363-03;A0,MTL-02363-03;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,230.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02363-03;A0,MTL-02363-03;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02363-03;A0,MTL-02363-03;A0,ASY-53727-127;A0,RG100,00140,R,302,,DOBLADORA AMADA,150.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02363-03;A0 P,MTL-02363-03;A0,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02363-03;A0 S,MTL-02363-03;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,230.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02363-03;A0 S,MTL-02363-03;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02363-03;A0 S,MTL-02363-03;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,150.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02368-02;A0,MTL-02368-02;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,295.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02368-02;A0,MTL-02368-02;A0,ASY-53727-127;A0,6MACH,00130,R,112,,MAQUINADO,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02368-02;A0,MTL-02368-02;A0,ASY-53727-127;A0,6BRK,00160,R,302,,DOBLADORA AMADA,400.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02368-02;A0,MTL-02368-02;A0,ASY-53727-127;A0,232625,00170,,,,MTL-02368-02 REV A0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02434-01;A0,MTL-02434-01;A0,ASY-53727-127;A0,6P20C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02434-01;A0,MTL-02434-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,156.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02434-01;A0 P,MTL-02434-01;A0,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02434-01;A0 P,MTL-02434-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,156.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02434-01;A0 S,MTL-02434-01;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,87.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02434-01;A0 S,MTL-02434-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,156.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02738-01;A0,MTL-02738-01;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,156.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02738-01;A0,MTL-02738-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02738-01;A0,MTL-02738-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,250.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0,MTL-02844-02;A0,ASY-53727-127;A0,6P20C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0,MTL-02844-02;A0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0,MTL-02844-02;A0,ASY-53727-127;A0,232625,00200,,,,MTL-02844-02 REV A0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0 P,MTL-02844-02;A0,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0 P,MTL-02844-02;A0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0 P,MTL-02844-02;A0,ASY-53727-127;A0,232625,00200,,,,MTL-02844-02 REV A0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0 S,MTL-02844-02;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0 S,MTL-02844-02;A0,ASY-53727-127;A0,6BRG,00140,R,303,,ESTAMPADO DE NUMERO DE,250.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0 S,MTL-02844-02;A0,ASY-53727-127;A0,6BRK,00160,R,302,,DOBLADORA AMADA,70.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-02844-02;A0 S,MTL-02844-02;A0,ASY-53727-127;A0,232625,00170,,,,MTL-02844-02 REV A0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03292-01;A0,MTL-03292-01;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,225.0,0.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03292-01;A0,MTL-03292-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03292-01;A0,MTL-03292-01;A0,ASY-53727-127;A0,465250,00130,,,,MTL-03292-01;A0,0.0,0.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03292-01;A0,MTL-03292-01;A0,ASY-53727-127;A0,6BRK,00160,R,302,,DOBLADORA AMADA,200.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03292-01;A0,MTL-03292-01;A0,ASY-53727-127;A0,232625,00170,,,,MTL-03292-01 REV A0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03527-04;A0,MTL-03527-04;A0,ASY-53727-127;A0,6P20C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03527-04;A0,MTL-03527-04;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03527-04;A0,MTL-03527-04;A0,ASY-53727-127;A0,6INS,00121,R,982,,INSPECCION ANTES DE,0.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03527-04;A0,MTL-03527-04;A0,ASY-53727-127;A0,232625,00200,,,,MTL-03527-04 REV A0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03527-04;A0 P,MTL-03527-04;A0,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03527-04;A0 S,MTL-03527-04;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03527-04;A0 S,MTL-03527-04;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03527-04;A0 S,MTL-03527-04;A0,ASY-53727-127;A0,232625,00200,,,,MTL-03527-04 REV A0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0,MTL-03528-05;A0,ASY-53727-127;A0,6P25C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0,MTL-03528-05;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO DE FILOS,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0,MTL-03528-05;A0,ASY-53727-127;A0,6P200,00140,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0,MTL-03528-05;A0,ASY-53727-127;A0,6INS,00141,R,982,,INSPECCION ANTES DE,0.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0,MTL-03528-05;A0,ASY-53727-127;A0,232625,00150,,,,MTL-03528-05 REV A0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0 P,MTL-03528-05;A0,ASY-53727-127;A0,6P250,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0 P,MTL-03528-05;A0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0 S,MTL-03528-05;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,176.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0 S,MTL-03528-05;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0 S,MTL-03528-05;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,300.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03528-05;A0 S,MTL-03528-05;A0,ASY-53727-127;A0,232625,00200,,,,MTL-03528-05 REV A0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03529-05;B0,MTL-03529-05;B0,ASY-53727-127;A0,6P20C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03529-05;B0,MTL-03529-05;B0,ASY-53727-127;A0,232625,00200,,,,MTL-03529-05 REV B0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03529-05;B0 P,MTL-03529-05;B0,ASY-53727-127;A0,6P200,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03529-05;B0 P,MTL-03529-05;B0,ASY-53727-127;A0,232625,00200,,,,MTL-03529-05 REV B0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03529-05;B0 S,MTL-03529-05;B0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,110.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03529-05;B0 S,MTL-03529-05;B0,ASY-53727-127;A0,6BATC,00130,R,302,,DOBLADORA AMADA,89.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03529-05;B0 S,MTL-03529-05;B0,ASY-53727-127;A0,232625,00200,,,,MTL-03529-05 REV B0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0,MTL-03552-04;A0,ASY-53727-127;A0,6P25C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0,MTL-03552-04;A0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0,MTL-03552-04;A0,ASY-53727-127;A0,232625,00200,,,,MTL-03552-04 REV A0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0 P,MTL-03552-04;A0,ASY-53727-127;A0,6P250,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0 P,MTL-03552-04;A0,ASY-53727-127;A0,6P200,00130,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0 P,MTL-03552-04;A0,ASY-53727-127;A0,232625,00200,,,,MTL-03552-04 REV A0,0.0,5.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0 S,MTL-03552-04;A0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,176.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0 S,MTL-03552-04;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0 S,MTL-03552-04;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,300.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03552-04;A0 S,MTL-03552-04;A0,ASY-53727-127;A0,232625,00200,,,,MTL-03552-04 REV A0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03664-05;B0,MTL-03664-05;B0,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,15.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03664-05;B0,MTL-03664-05;B0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03664-05;B0,MTL-03664-05;B0,ASY-53727-127;A0,BR130,00140,R,302,,DOBLADORA AMADA,16.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03664-05;B0,MTL-03664-05;B0,ASY-53727-127;A0,6INS,00141,R,982,,INSPECCION ANTES DE,0.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03664-05;B0,MTL-03664-05;B0,ASY-53727-127;A0,232625,00200,,,,MTL-03664-05 REV B0,0.0,5.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03697-01;A0,MTL-03697-01;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,70.0,0.0,0.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03697-01;A0,MTL-03697-01;A0,ASY-53727-127;A0,6BRK,00130,R,302,,DOBLADORA AMADA,150.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03975-01;A1,MTL-03975-01;A1,ASY-53727-127;A0,6N04,00110,R,102,,PUNZONADO EN TORRETA,43.5,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03975-01;A1,MTL-03975-01;A1,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,100.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03975-01;A1,MTL-03975-01;A1,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,79.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0,MTL-03976-01;B0,ASY-53727-127;A0,6P25C,00110,R,300,,TROQUELADO,350.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0,MTL-03976-01;B0,ASY-53727-127;A0,6P250,00130,R,300,,TROQUELADO,300.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0,MTL-03976-01;B0,ASY-53727-127;A0,6P250,00150,R,300,,TROQUELADO,350.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0,MTL-03976-01;B0,ASY-53727-127;A0,6P250,00170,R,300,,TROQUELADO,350.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0 P,MTL-03976-01;B0,ASY-53727-127;A0,6P250,00110,R,300,,TROQUELADO,350.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0 P,MTL-03976-01;B0,ASY-53727-127;A0,6P250,00130,R,300,,TROQUELADO,300.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0 P,MTL-03976-01;B0,ASY-53727-127;A0,6P250,00150,R,300,,TROQUELADO,350.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0 P,MTL-03976-01;B0,ASY-53727-127;A0,6P250,00170,R,300,,TROQUELADO,350.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0 S,MTL-03976-01;B0,ASY-53727-127;A0,6N043,00110,R,102,,PUNZONADO EN TORRETA,60.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0 S,MTL-03976-01;B0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0 S,MTL-03976-01;B0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,15.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03976-01;B0 S,MTL-03976-01;B0,ASY-53727-127;A0,,00150,R,,,,0.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03977-01;A0,MTL-03977-01;A0,ASY-53727-127;A0,6P25C,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03977-01;A0 P,MTL-03977-01;A0,ASY-53727-127;A0,6P250,00110,R,300,,TROQUELADO,325.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03977-01;A0 P,MTL-03977-01;A0,ASY-53727-127;A0,6P250,00130,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03977-01;A0 P,MTL-03977-01;A0,ASY-53727-127;A0,6P200,00150,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03977-01;A0 P,MTL-03977-01;A0,ASY-53727-127;A0,6P200,00170,R,300,,TROQUELADO,275.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03977-01;A0 S,MTL-03977-01;A0,ASY-53727-127;A0,6N043,00110,R,102,,PUNZONADO EN TORRETA,64.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03977-01;A0 S,MTL-03977-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-03977-01;A0 S,MTL-03977-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,160.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-05286-01;A0,MTL-05286-01;A0,ASY-53727-127;A0,6N03,00110,R,104,,CORTE LASER AMADA,542.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-05286-01;A0,MTL-05286-01;A0,ASY-53727-127;A0,6DBR,00120,R,200,,REBABEO PARA MANEJO,120.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-05286-01;A0,MTL-05286-01;A0,ASY-53727-127;A0,6BRK,00140,R,302,,DOBLADORA AMADA,250.0,0.0,1.0
North face - Components matrix 1.xlsx,Assy WC,MTL-05286-01;A0,MTL-05286-01;A0,ASY-53727-127;A0,6BRK,00160,R,302,,DOBLADORA AMADA,55.0,0.0,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-03278-05;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,8.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04138-02;A0,,ASY-54577-110;A0,6ASAN,00100,R,,,ENSAMBLE SEGUN DIBUJO,120.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04511-04;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE,14.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04513-03;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,4.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04524-07;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,0.23,,4.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04527-05;A0,,ASY-54577-110;A0,6ASB,00110,R,,,ENSAMBLE SEGUN DIBUJO,7.75,,2.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04538-02;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,35.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04547-04;A0,,ASY-54577-110;A0,6AARI,00110,R,,,Ensamble,5.87,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04555-05;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,0.65,,3.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04556-03;A0,,ASY-54577-110;A0,6ASB,00170,R,,,ENSAMBLE SEGUN DIBUJO,60.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04559-03;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,15.0,,4.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04567-04;A0,,ASY-54577-110;A0,6ASB,00150,R,,,ENSAMBLE SEGUN DIBUJO,75.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04572-05;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,1.75,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04574-02;A0,,ASY-54577-110;A0,6AARI,00100,R,,,ENSAMBLE SEGUN DIBUJO,58.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04576-05;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,1.5,,2.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04577-10;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,0.475,,2.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04577-10;A0,,ASY-54577-110;A0,6AARI,00400,R,,,PRUEBA EN EL CUARTO,0.28,,2.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04587-02;A0,,ASY-54577-110;A0,6AARI,00100,R,,,ENSAMBLE SEGUN DIBUJO,58.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-04780-05;B0,,ASY-54577-110;A0,6AARI,00120,R,,,ENSAMBLE SEGUN DIBUJO,37.5,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05275-01;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,10.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05341-02;A0,,ASY-54577-110;A0,6AARI,00110,R,,,Ensamble,14.25,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05445-02;A0,,ASY-54577-110;A0,6ASB,00150,R,,,Ensamble,43.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05446-03;A0,,ASY-54577-110;A0,6ASB,00150,R,,,Ensamble,43.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05450-03;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE SEGUN DIBUJO,111.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05451-03;A0,,ASY-54577-110;A0,6ASB,00160,R,,,ENSAMBLE SEGUN DIBUJO,175.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05464-02;A0,,ASY-54577-110;A0,6ASB,00160,R,,,ENSAMBLE SEGUN DIBUJO,175.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05571-04;C0,,ASY-54577-110;A0,6AARI,00110,R,,,Ensamble,5.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05880-01;A0,,ASY-54577-110;A0,6AARI,00100,R,,,ENSAMBLE,15.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-05882-01;A0,,ASY-54577-110;A0,6AARI,00100,R,,,ENSAMBLE,15.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-08774-01;A0,,ASY-54577-110;A0,6AARI,00110,R,,,ENSAMBLE,6.0,,1.0
SKYLINBEMATRIX.xlsx,assy_wc,ASY-54577-110;A0,,ASY-54577-110;A0,6AARI,00100,R,,,ENSAMBLE SEGUN DIBUJO,2.0,,2.0
